track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage,lifecycle_stage,retention_stability_index,entry_age_days,content_maturity,retention_segment,entry_strength,opportunity_segment,marketing_intensity,playlist_recommendation
después de la 1 | cris mj & floyymenor,Después De La 1,Cris Mj & FloyyMenor,2025-09-19,2025-11-23,41,11,43,63,77,87,86,single,2,True,2.96,66,66,0.9545454545454546,95.45454545454545,2025-09-27,11,8,0.5213133640552998,0.08021313364055387,30,2,Stable,9,11.688311688311687,Mature Phase,62.74,489,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
desquite | feid,DESQUITE,Feid,2024-12-02,2024-12-02,39,39,39,1,0,0,0,album,10,False,2.2257666666666664,1,1,1.0,100.0,2024-12-02,39,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,198,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
detrás del dj | rels b,Detrás del DJ,Rels B,2025-04-28,2025-04-28,39,39,39,1,66,66,66,album,13,True,1.9892333333333334,1,1,1.0,100.0,2025-04-28,39,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,345,Established,Short Retention,Weak Entry,Short-Term Hit,Medium,Monitor Exit Risk
diabla | los diozes,DIABLA,Los Diozes,2025-10-27,2025-11-20,50,17,49,25,62,70,70,album,8,True,3.632416666666667,25,25,1.0,100.0,2025-11-03,17,7,0.4769230769230773,0.33076923076922965,33,-1,Stable,8,12.903225806451612,Mature Phase,67.71,527,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
diablita (feat. yovngchimi) | myke towers,DIABLITA (feat. YOVNGCHIMI),Myke Towers,2025-08-24,2025-09-04,34,34,49,9,0,70,70,album,20,True,3.0993333333333335,12,12,0.75,75.0,2025-08-24,34,0,0.9833333333333335,5.083333333333338,0,15,Declining,70,,Decline Phase,37.82,463,Established,Moderate Retention,Weak Entry,Low Priority,Low,Maintain Current Support
diabólica | cris mj,Diabólica,Cris Mj,2025-03-13,2025-08-19,50,14,48,156,70,80,77,album,17,True,3.2,160,160,0.975,97.5,2025-03-23,14,10,0.18826160484266097,0.0019171500371415523,36,-2,Stable,7,10.0,Mature Phase,82.05,299,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
diamonds | mora,DIAMONDS,Mora,2024-08-30,2024-09-02,18,18,45,4,0,74,74,album,15,True,3.2227833333333336,4,4,1.0,100.0,2024-08-30,18,0,9.500000000000002,22.500000000000004,0,27,Declining,74,,New Entry,9.52,104,Mature,Short Retention,Moderate Entry,Low Priority,Low,Monitor Exit Risk
dicelo | lianet rivero & lia & gatillo,Dicelo,Lianet Rivero & Lia & Gatillo,2024-10-20,2024-10-23,29,24,32,4,52,66,66,single,1,False,2.5593833333333333,4,4,1.0,100.0,2024-10-21,24,1,1.2999999999999998,4.799999999999999,5,3,Declining,14,26.923076923076923,New Entry,43.48,155,Mature,Short Retention,Weak Entry,Low Priority,Low,Increase Playlist Exposure
die with a smile | lady gaga & bruno mars,Die With A Smile,Lady Gaga & Bruno Mars,2025-08-31,2025-11-23,50,29,37,48,94,100,100,single,1,False,4.19445,85,85,0.5647058823529412,56.470588235294116,2025-11-15,29,76,-0.31562092922275276,0.00906426400347369,21,-13,Stable,6,6.382978723404255,Mature Phase,42.92,470,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
diluvio | rauw alejandro,DILUVIO,Rauw Alejandro,2024-10-21,2025-10-14,29,3,49,188,77,91,81,album,14,True,3.2842,359,359,0.5236768802228412,52.36768802228412,2024-11-16,3,26,0.1856080923665405,0.011280334183963896,26,20,Stable,4,5.194805194805195,Peak Phase,44.17,156,Mature,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
dinero y fama (feat. omar montes) | myke towers,DINERO y FAMA (feat. Omar Montes),Myke Towers,2025-08-24,2025-08-24,40,40,40,1,0,0,0,album,20,True,3.5991,1,1,1.0,100.0,2025-08-24,40,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,463,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
dios #1 | cruz cafuné,Dios #1,Cruz Cafuné,2024-05-28,2024-05-28,43,43,43,1,56,56,56,album,23,True,3.3354166666666667,1,1,1.0,100.0,2024-05-28,43,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,10,Fresh,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
do it 4 th€ gram | cruz cafuné,do it 4 th€ gram,Cruz Cafuné,2025-07-21,2025-07-21,34,34,34,1,54,54,54,single,6,True,2.5097,1,1,1.0,100.0,2025-07-21,34,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,429,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
doblexxó | j balvin,Doblexxó,J Balvin,2025-08-10,2025-08-23,33,33,46,12,0,74,74,album,15,True,2.945333333333333,14,14,0.8571428571428571,85.71428571428571,2025-08-10,33,0,0.7272727272727292,3.625874125874129,0,13,Stable,74,,Mature Phase,49.62,449,Established,Moderate Retention,Weak Entry,Low Priority,Low,Maintain Current Support
don't lie | duki,don't liE,Duki,2024-06-25,2024-06-29,49,44,50,5,67,75,75,album,14,False,3.5648666666666666,5,5,1.0,100.0,2024-06-28,44,3,-0.30000000000000365,1.89999999999999,5,1,Stable,8,11.940298507462686,New Entry,76.92,38,Developing,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
donde se aprende a querer? | mora,DONDE SE APRENDE A QUERER?,Mora,2024-08-30,2025-02-17,3,3,50,152,0,88,83,album,15,False,2.4071166666666666,172,172,0.8837209302325582,88.37209302325581,2024-08-30,3,0,0.24121952719742482,0.0041740990575388,0,47,Stable,83,,Peak Phase,71.2,104,Mature,High Retention,Strong Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
dubai | trueno & beny jr,DUBAI,Trueno & Beny Jr,2024-06-15,2024-06-22,50,47,50,8,75,77,77,single,1,False,2.433333333333333,8,8,1.0,100.0,2024-06-17,47,2,0.023809523809521428,0.26190476190476114,3,0,Stable,2,2.666666666666667,Mature Phase,97.67,28,Fresh,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
duro de verdad pt.2 | los sufridos,Duro De Verdad pt.2,Los Sufridos,2025-09-20,2025-09-20,39,39,39,1,55,55,55,single,1,False,3.40505,1,1,1.0,100.0,2025-09-20,39,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,490,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
duro de verdad pt.2 | los sufridos & bad gyal,Duro De Verdad pt.2,Los Sufridos & Bad Gyal,2025-09-21,2025-11-27,16,1,27,68,59,77,76,single,1,False,3.40505,68,68,1.0,100.0,2025-09-27,1,6,0.20301942970569148,0.11848684963927156,15,11,Stable,17,28.8135593220339,Peak Phase,83.12,491,Established,Long Retention,Moderate Entry,Hidden Opportunity,High,Increase Playlist Exposure
duro | quevedo,DURO,Quevedo,2025-11-02,2025-11-27,1,1,13,26,66,76,67,single,1,False,2.7034,26,26,1.0,100.0,2025-11-02,1,0,0.7952136752136754,-0.05982905982906034,0,12,Declining,1,1.5151515151515151,Decline Phase,55.7,533,Established,Long Retention,Strong Entry,Star Content,Very High,Maintain Current Support
déjame entrar | rauw alejandro,Déjame Entrar,Rauw Alejandro,2025-07-25,2025-11-23,47,17,47,9,73,75,75,single,1,True,4.2450833333333335,122,122,0.07377049180327869,7.377049180327869,2025-11-17,17,115,0.5333333333333361,0.3666666666666694,30,0,Stable,2,2.73972602739726,Mature Phase,4.81,433,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
el chacal | mora,EL CHACAL,Mora,2024-08-30,2024-09-02,10,10,26,4,0,76,76,album,15,True,3.29645,4,4,1.0,100.0,2024-08-30,10,0,5.700000000000002,23.100000000000005,0,16,Declining,76,,New Entry,14.93,104,Mature,Short Retention,Strong Entry,Low Priority,Low,Monitor Exit Risk
el cielo | sky rompiendo & feid & myke towers,El Cielo,Sky Rompiendo & Feid & Myke Towers,2024-06-04,2025-03-09,10,2,50,271,71,94,84,single,1,True,3.1886666666666668,279,279,0.9713261648745519,97.1326164874552,2024-06-10,2,6,0.1751832959506066,-0.025795287364638413,8,40,Stable,13,18.30985915492958,Peak Phase,82.65,17,Fresh,High Retention,Strong Entry,Star Content,Very High,Maintain Strong Playlist Support
el condenao | lola indigo,EL CONDENAO,Lola Indigo,2024-12-17,2025-01-04,49,35,49,12,53,64,64,album,7,False,2.4138166666666665,19,19,0.631578947368421,63.1578947368421,2024-12-22,35,5,0.31118881118881114,0.7552447552447565,14,0,Stable,11,20.754716981132077,Mature Phase,48.17,213,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
el conjuntito | el bobe & omar montes,El Conjuntito,El Bobe & Omar Montes,2025-03-24,2025-09-23,32,1,50,180,28,81,73,single,1,False,2.645183333333333,184,184,0.9782608695652174,97.82608695652173,2025-04-09,1,16,0.24432544214327595,-0.0070423984279352385,31,18,Stable,45,160.71428571428572,Peak Phase,78.62,310,Established,High Retention,Weak Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
el destello | juanjo bona & martin urrutia,El Destello,Juanjo Bona & Martin Urrutia,2025-10-06,2025-10-06,36,36,36,1,57,57,57,single,1,False,2.6780666666666666,1,1,1.0,100.0,2025-10-06,36,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,506,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
el estribillo | quevedo,EL ESTRIBILLO,Quevedo,2025-11-24,2025-11-27,16,16,29,4,61,67,67,album,18,False,2.690733333333333,4,4,1.0,100.0,2025-11-24,16,0,3.9000000000000004,1.9000000000000046,0,13,Declining,6,9.836065573770492,New Entry,20.41,555,Established,Short Retention,Moderate Entry,Low Priority,Low,Monitor Exit Risk
el fin del mundo | la la love you,El Fin del Mundo,La La Love You,2025-06-03,2025-11-23,48,37,48,98,69,70,68,album,18,False,3.1348833333333332,174,174,0.5632183908045977,56.32183908045977,2025-08-25,37,83,0.019407200555949175,0.0240167294659197,11,0,Stable,-1,-1.4492753623188406,Mature Phase,55.25,381,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
el jefe | shakira & fuerza regida,El Jefe,Shakira & Fuerza Regida,2024-09-24,2024-10-03,35,31,48,10,70,85,85,single,1,True,2.8382833333333335,10,10,1.0,100.0,2024-09-27,31,3,1.472727272727273,1.3939393939393965,4,13,Declining,15,21.428571428571427,Decline Phase,40.44,129,Mature,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
el malo | eladio carrion,El Malo,Eladio Carrion,2025-01-21,2025-02-17,24,20,39,27,67,81,81,album,17,False,3.49425,28,28,0.9642857142857143,96.42857142857143,2025-01-25,20,4,0.7393162393162394,0.41086691086691085,4,15,Stable,14,20.8955223880597,Mature Phase,55.44,248,Established,Long Retention,Moderate Entry,Star Content,Very High,Increase Playlist Exposure
el mambo | kiko rivera,El Mambo,Kiko Rivera,2024-10-04,2025-03-01,39,2,48,145,57,83,76,single,1,False,2.164083333333333,149,149,0.9731543624161074,97.31543624161074,2024-10-13,2,9,0.29198157770429856,0.005436151787120208,37,9,Stable,19,33.33333333333333,Peak Phase,75.32,139,Mature,High Retention,Weak Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
el merengue | marshmello,El Merengue,Marshmello,2024-11-04,2025-11-18,20,19,46,317,11,81,80,album,8,False,3.1611333333333334,380,380,0.8342105263157895,83.42105263157895,2024-11-05,19,1,-0.03429007767018084,0.03810803907844541,1,26,Stable,69,627.2727272727273,Mature Phase,80.66,170,Mature,High Retention,Moderate Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
el merengue | marshmello & manuel turizo,El Merengue,Marshmello & Manuel Turizo,2024-05-18,2024-11-03,5,5,21,170,91,92,89,single,1,False,3.1611333333333334,170,170,1.0,100.0,2024-05-18,5,0,0.11842990699861382,-0.018233889631841877,0,16,Stable,-2,-2.197802197802198,Peak Phase,89.41,0,Fresh,High Retention,Strong Entry,Star Content,Very High,Maintain Strong Playlist Support
el pantalon - rumbas | omar montes,EL PANTALON - RUMBAS,Omar Montes,2025-06-02,2025-09-12,8,2,50,101,27,72,68,album,11,False,3.217766666666667,103,103,0.9805825242718447,98.05825242718447,2025-06-16,2,14,0.42976121141525925,0.09080955154338982,6,42,Stable,41,151.85185185185185,Peak Phase,68.58,380,Established,High Retention,Strong Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
el patio | pepe y vizio & delaossa & kiddo,El Patio,Pepe y Vizio & Delaossa & KIDDO,2025-02-22,2025-08-27,47,8,49,152,70,78,71,single,1,False,3.8774166666666665,187,187,0.8128342245989305,81.28342245989305,2025-03-07,8,13,0.28008665996897186,-0.03869285602006611,39,2,Stable,1,1.4285714285714286,Peak Phase,63.5,280,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
el tonto | lola indigo,EL TONTO,Lola Indigo,2024-05-18,2025-01-10,2,2,50,205,83,84,75,album,11,False,3.1331,238,238,0.8613445378151261,86.1344537815126,2024-05-18,2,0,0.25485645833043147,-0.05707818528784957,0,48,Stable,-8,-9.63855421686747,Peak Phase,68.64,0,Fresh,High Retention,Strong Entry,Star Content,Very High,Maintain Strong Playlist Support
ella baila sola | eslabon armado,Ella Baila Sola,Eslabon Armado,2024-05-18,2024-08-09,23,9,48,84,89,94,90,album,16,False,2.7611833333333333,84,84,1.0,100.0,2024-06-03,9,16,0.3643009010833249,0.012453174040700477,14,25,Stable,1,1.1235955056179776,Peak Phase,73.3,0,Fresh,High Retention,Moderate Entry,Star Content,Very High,Maintain Strong Playlist Support
empelotica | lenny tavárez & feid,EMPELOTICA,Lenny Tavárez & Feid,2025-02-25,2025-04-06,33,16,47,36,0,83,83,single,1,True,3.1720333333333333,41,41,0.8780487804878049,87.8048780487805,2025-03-03,16,6,0.8862290862290865,0.4956241956241973,17,14,Declining,83,,Decline Phase,46.55,283,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
emrata | myke towers,EMRATA,Myke Towers,2024-11-25,2024-11-25,46,46,46,1,0,0,0,album,23,True,3.75845,1,1,1.0,100.0,2024-11-25,46,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,191,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
en to lao | haze & jhayco,En To Lao,Haze & Jhayco,2024-06-15,2024-07-01,47,45,45,11,71,79,79,single,1,True,3.25055,17,17,0.6470588235294118,64.70588235294117,2024-07-01,45,16,0.00909090909090955,0.8090909090909104,2,-2,Stable,8,11.267605633802818,Mature Phase,64.12,28,Fresh,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
enamórate | nicki nicole & bad gyal,Enamórate,Nicki Nicole & Bad Gyal,2024-11-16,2024-12-01,38,31,46,15,49,76,76,single,1,False,2.4630833333333335,16,16,0.9375,93.75,2024-11-18,31,2,0.16785714285714406,1.239285714285715,7,8,Stable,27,55.10204081632652,Mature Phase,80.28,182,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
eroticaaaaaaa | gonzy,EROTICAAAAAAA,Gonzy,2025-10-13,2025-10-31,49,38,44,15,47,62,62,album,18,True,2.8277666666666668,19,19,0.7894736842105263,78.94736842105263,2025-10-25,38,12,-0.39999999999999875,0.8107142857142857,11,-5,Stable,15,31.914893617021278,Mature Phase,56.39,513,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
es un secreto | plan b,Es un Secreto,Plan B,2025-06-22,2025-07-04,48,37,43,13,80,84,84,album,15,False,3.202,13,13,1.0,100.0,2025-06-30,37,8,-0.49450549450549397,0.3296703296703293,11,-5,Stable,4,5.0,Mature Phase,66.91,400,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
escriurem | chiara oliver & martin urrutia,Escriurem,Chiara Oliver & Martin Urrutia,2025-01-25,2025-01-25,47,47,47,1,56,56,56,single,1,False,3.152433333333333,1,1,1.0,100.0,2025-01-25,47,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,252,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
eskeleto | saiko,ESKELETO,SAIKO,2025-04-28,2025-10-23,12,11,50,113,61,75,71,album,16,True,4.664883333333333,179,179,0.6312849162011173,63.128491620111724,2025-05-02,11,4,0.2358274003593055,-0.00745225896599886,1,38,Stable,10,16.39344262295082,Mature Phase,51.08,345,Established,High Retention,Moderate Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
espectacular | sky rompiendo & rauw alejandro,Espectacular,Sky Rompiendo & Rauw Alejandro,2025-04-25,2025-04-27,49,49,50,2,73,76,76,single,1,False,3.09565,3,3,0.6666666666666666,66.66666666666666,2025-04-25,49,0,0.9999999999999902,2.999999999999997,0,1,Declining,3,4.10958904109589,New Entry,33.33,342,Established,Short Retention,Weak Entry,Short-Term Hit,Medium,Monitor Exit Risk
espresso martini | rauw alejandro,Espresso Martini,Rauw Alejandro,2025-11-17,2025-11-21,21,21,47,5,67,74,74,album,18,True,3.1869833333333335,5,5,1.0,100.0,2025-11-17,21,0,5.299999999999998,1.6999999999999926,0,26,Declining,7,10.44776119402985,New Entry,15.87,548,Established,Moderate Retention,Moderate Entry,Short-Term Hit,Medium,Maintain Current Support
espresso | sabrina carpenter,Espresso,Sabrina Carpenter,2025-06-09,2025-07-03,49,39,43,24,95,99,99,single,1,True,2.9243166666666665,25,25,0.96,96.0,2025-06-28,39,19,-0.13913043478261009,0.1986956521739114,10,-6,Stable,4,4.2105263157894735,Mature Phase,84.27,387,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
europapa | joost,Europapa,Joost,2025-05-14,2025-05-18,40,33,46,5,82,86,86,single,2,False,2.6703,5,5,1.0,100.0,2025-05-15,33,1,2.5,1.0000000000000002,7,6,Declining,4,4.878048780487805,New Entry,28.57,361,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
eva longoria | ozuna,Eva Longoria,Ozuna,2024-08-12,2024-11-24,49,8,50,90,71,81,77,album,7,False,3.3308333333333335,105,105,0.8571428571428571,85.71428571428571,2024-08-29,8,17,0.5191587438778449,0.025706877392270868,41,1,Stable,6,8.450704225352112,Peak Phase,56.42,86,Developing,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
extasisssssss | saiko,Extasisssssss,Saiko,2024-12-20,2025-01-31,37,18,49,43,57,75,75,single,2,False,1.9444333333333332,43,43,1.0,100.0,2024-12-22,18,2,0.34143763213530626,0.6192993053458163,19,12,Stable,18,31.57894736842105,Mature Phase,74.55,216,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
falsos recuerdos | abraham mateo & omar montes,Falsos Recuerdos,Abraham Mateo & Omar Montes,2025-02-01,2025-02-25,50,32,50,24,65,75,75,single,1,False,3.1902333333333335,25,25,0.96,96.0,2025-02-08,32,7,-0.07217391304347938,0.3817391304347819,18,0,Stable,10,15.384615384615385,Mature Phase,89.54,259,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
fantasías | mora,FANTASÍAS,Mora,2024-08-30,2024-09-04,9,9,50,6,0,78,78,album,15,True,3.19745,6,6,1.0,100.0,2024-08-30,9,0,8.857142857142854,11.71428571428571,0,41,Declining,78,,New Entry,10.14,104,Mature,Moderate Retention,Strong Entry,Low Priority,Low,Maintain Current Support
fardos | jc reyes & de la ghetto,FARDOS,JC Reyes & De La Ghetto,2025-02-18,2025-07-30,14,1,50,160,59,82,74,single,1,False,3.0555833333333333,163,163,0.9815950920245399,98.15950920245399,2025-02-22,1,4,0.22381050041017228,-0.03404136880346878,13,36,Stable,15,25.423728813559322,Peak Phase,80.21,276,Established,High Retention,Moderate Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
fecha - intro extended | renzo pianciola,Fecha - Intro Extended,Renzo Pianciola,2025-04-19,2025-04-20,47,46,46,2,0,15,15,single,1,False,3.1633666666666667,2,2,1.0,100.0,2025-04-20,46,1,-1.0000000000000053,14.999999999999996,1,-1,Improving,15,,New Entry,50.0,336,Established,Short Retention,Weak Entry,Low Priority,Low,Increase Playlist Exposure
fecha | feid & yandel,Fecha,Feid & Yandel,2025-04-14,2025-04-18,50,39,45,5,68,76,76,single,5,True,3.1433333333333335,5,5,1.0,100.0,2025-04-17,39,3,-2.1000000000000036,1.899999999999996,11,-5,Improving,8,11.76470588235294,New Entry,32.26,331,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
feliz navidad | josé feliciano,Feliz Navidad,José Feliciano,2024-12-25,2024-12-27,5,5,14,3,88,88,88,album,15,False,3.0344333333333333,3,3,1.0,100.0,2024-12-25,5,0,4.500000000000001,6.0178260767602714e-15,0,9,Declining,0,0.0,New Entry,18.18,221,Established,Short Retention,Strong Entry,Short-Term Hit,Medium,Monitor Exit Risk
feliz navidad | saiko,Feliz Navidad,Saiko,2024-12-19,2024-12-20,36,36,46,2,55,58,58,single,3,False,3.6380333333333335,2,2,1.0,100.0,2024-12-19,36,0,9.999999999999993,2.999999999999987,0,10,Declining,3,5.454545454545454,New Entry,9.09,215,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
ferxxo 151 | feid,FERXXO 151,Feid,2024-09-30,2024-11-06,17,17,50,20,0,74,73,album,15,False,3.255333333333333,38,38,0.5263157894736842,52.63157894736842,2024-09-30,17,0,1.728571428571428,1.9578947368421054,0,33,Declining,73,,Decline Phase,19.29,135,Mature,Long Retention,Moderate Entry,Hidden Opportunity,High,Maintain Current Support
ferxxo 151 | feid & icon,FERXXO 151,Feid & ICON,2024-08-26,2024-09-29,9,9,38,35,0,83,83,single,1,False,3.260883333333333,35,35,1.0,100.0,2024-08-26,9,0,0.4585434173669468,0.6089635854341743,0,29,Stable,83,,Peak Phase,68.56,100,Mature,Long Retention,Strong Entry,Hidden Opportunity,High,Maintain Current Support
ferxxo 30 | feid,FERXXO 30,Feid,2024-10-07,2024-10-13,32,32,50,2,0,76,76,album,16,False,2.896,7,7,0.2857142857142857,28.57142857142857,2024-10-07,32,0,17.999999999999993,75.99999999999999,0,18,Declining,76,,New Entry,1.5,142,Mature,Moderate Retention,Weak Entry,Low Priority,Low,Maintain Current Support
ferxxo edition | feid,FERXXO EDITION,Feid,2024-09-30,2024-10-01,43,43,43,2,0,0,0,album,15,False,2.6957666666666666,2,2,1.0,100.0,2024-09-30,43,0,-1.1685634015539019e-14,0.0,0,0,Stable,0,,New Entry,100.0,135,Mature,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
figo | dellafuente & morad,Figo,DELLAFUENTE & Morad,2024-12-02,2024-12-02,44,44,44,1,0,0,0,single,6,False,3.0760833333333335,1,1,1.0,100.0,2024-12-02,44,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,198,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
fina | bad bunny,FINA,Bad Bunny,2024-10-14,2024-11-18,4,4,49,36,0,93,92,album,22,True,3.60545,36,36,1.0,100.0,2024-10-14,4,0,1.3145431145431146,0.5758043758043773,0,45,Declining,92,,Decline Phase,43.21,149,Mature,Long Retention,Strong Entry,Hidden Opportunity,High,Maintain Current Support
finales de agosto | saiko,FINALES DE AGOSTO,SAIKO,2025-04-28,2025-04-29,40,40,45,2,57,60,60,album,16,False,2.9505666666666666,2,2,1.0,100.0,2025-04-28,40,0,4.999999999999995,2.99999999999999,0,5,Declining,3,5.263157894736842,New Entry,16.67,345,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
flow violento - remix | yosoyplex & ruven,Flow Violento - Remix,YoSoyPlex & Ruven,2024-05-30,2024-06-20,47,46,46,8,75,76,76,single,1,True,2.77555,22,22,0.36363636363636365,36.36363636363637,2024-06-06,46,7,-0.03571428571428481,0.17857142857142394,1,-1,Stable,1,1.3333333333333335,Mature Phase,35.11,12,Fresh,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
flowers | miley cyrus,Flowers,Miley Cyrus,2024-05-18,2024-06-06,48,44,50,18,91,91,91,album,13,False,3.3433333333333333,20,20,0.9,90.0,2024-05-19,44,1,0.07430340557275548,1.7579933881602945e-15,4,2,Stable,0,0.0,Mature Phase,83.78,0,Fresh,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
"flowhot (feat. arcángel, de la ghetto, randy) | the academy: segunda misión & sech & dalex","FLOWHOT (feat. Arcángel, De La Ghetto, Randy)",The Academy: Segunda Misión & Sech & Dalex,2025-03-31,2025-03-31,32,32,32,1,53,53,53,album,9,True,3.8849833333333335,1,1,1.0,100.0,2025-03-31,32,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,317,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
fortnight (feat. post malone) | taylor swift,Fortnight (feat. Post Malone),Taylor Swift,2025-04-21,2025-04-30,38,24,46,9,85,94,94,album,16,False,3.8160833333333333,10,10,0.9,90.0,2025-04-24,24,3,1.2000000000000004,1.0666666666666704,14,8,Declining,9,10.588235294117647,Decline Phase,40.91,338,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
fosforito | dellafuente,Fosforito,DELLAFUENTE,2025-06-16,2025-06-16,46,46,46,1,29,29,29,album,10,False,2.9797,1,1,1.0,100.0,2025-06-16,46,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,394,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
friki | gonzy,FRIKI,Gonzy,2025-05-10,2025-11-26,49,8,49,198,69,77,66,single,1,True,3.1511,201,201,0.9850746268656716,98.50746268656717,2025-06-26,8,47,-0.004300072891762292,-0.05410609423057434,41,0,Stable,-3,-4.3478260869565215,Peak Phase,98.09,357,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
fruto | bizarrap & milo j,Fruto,Bizarrap & Milo j,2024-10-07,2024-11-11,25,12,50,36,68,91,91,single,5,False,2.2049,36,36,1.0,100.0,2024-10-12,12,5,0.6423423423423426,0.43462033462033556,13,25,Stable,23,33.82352941176471,Mature Phase,60.89,142,Mature,Long Retention,Moderate Entry,Star Content,Very High,Increase Playlist Exposure
frío | myke towers,FRÍO,Myke Towers,2025-08-24,2025-08-24,36,36,36,1,0,0,0,album,20,True,2.6728833333333335,1,1,1.0,100.0,2025-08-24,36,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,463,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
"fé, cojones y paciencia | eladio carrion","Fé, Cojones y Paciencia",Eladio Carrion,2025-01-21,2025-01-21,38,38,38,1,66,66,66,album,17,True,3.170716666666667,1,1,1.0,100.0,2025-01-21,38,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,248,Established,Short Retention,Weak Entry,Short-Term Hit,Medium,Monitor Exit Risk
g-wa | zheus,G-WA,ZHEUS,2025-11-21,2025-11-27,48,39,39,5,57,63,63,single,1,True,1.9351166666666666,7,7,0.7142857142857143,71.42857142857143,2025-11-23,39,2,-2.200000000000005,1.599999999999997,9,-9,Improving,6,10.526315789473683,New Entry,22.32,552,Established,Moderate Retention,Weak Entry,Low Priority,Low,Increase Playlist Exposure
